"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","api-icesat2-prod-dask-gateway-7996ccc5d9-fqr5g","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-2d75a3c022794e0ca895c8cfbf756a87","dask-scheduler-410bb88f732e4680b5456aeb85881f9a","dask-scheduler-489fe79f6bf7448ea2c022a62751a31f","dask-scheduler-4b52a76a35694213a981d9cb3c26b6a7","dask-scheduler-9a2687ca7a6749628e989eac65b9f0c7","dask-scheduler-fe385ff2c7bf4465907ba269a04421b0","dask-worker-410bb88f732e4680b5456aeb85881f9a-7g8ht","dask-worker-410bb88f732e4680b5456aeb85881f9a-7x6bc","dask-worker-410bb88f732e4680b5456aeb85881f9a-9qs4c","dask-worker-410bb88f732e4680b5456aeb85881f9a-b8jq2","dask-worker-410bb88f732e4680b5456aeb85881f9a-kwhzb","dask-worker-489fe79f6bf7448ea2c022a62751a31f-bqsgr","dask-worker-489fe79f6bf7448ea2c022a62751a31f-h29dj","dask-worker-489fe79f6bf7448ea2c022a62751a31f-j9hw4","dask-worker-489fe79f6bf7448ea2c022a62751a31f-lcthl","dask-worker-489fe79f6bf7448ea2c022a62751a31f-rrqxz","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-4vttq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-7rbpm","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-8qvb4","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-dlzt5","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fjjvr","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fnhfq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t4h7d","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t5vf8","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-x7q82","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-xdzmj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-6fn5v","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-7xt7f","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-82swx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-8nnw2","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-j9lxj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-mrz42","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-nhvnj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-t7scx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-xkj4w","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-zxhjr","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-chiaral","jupyter-cspencerjones","jupyter-emiliom","jupyter-jbusecke","jupyter-jessicas11","jupyter-rabernat","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-04 13:00:00,0.0009934699331470643,,0.0006377554939915421,0.000819806104580211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00531654779383689,0.004543483496239446,0.004539794821145847,0.6539214262673158,,,,,,,,,,,0.00026100561973569286,0.0015461229126213245,0.010664012201116093,0.01130760939321239,,
2020-10-04 13:20:00,0.0010753114449561399,,0.0005724961675828299,0.0010830665550599632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00552943930711357,0.004958359539970858,0.005473335328720532,0.7358642417260821,,,,,,,,,,,0.00029049019159564724,0.001632976597948814,0.012362676382645868,0.01349830206784182,,
2020-10-04 13:40:00,0.0009940014961431383,,0.0006069071708137714,0.0009490723561430944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005257817879055572,0.004445085390348114,0.004706125980194327,0.6198076583062229,,,,,,,,,,,0.00024495821187510175,0.0015488201619635869,0.010350856153069547,0.010926712307301103,,
2020-10-04 14:00:00,0.0010486797559598833,,0.0007136283286034012,0.0009314443793248903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059307295917306385,0.004787642916903388,0.004690710754780325,0.578776928964202,,,,,,,,,,,0.00028327401736258454,0.0016087222499442284,0.011594346092289185,0.01153593732325792,,
2020-10-04 14:20:00,0.0010003088595509626,,0.0005754684654950234,0.0009416669988126204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005696716444992754,0.004460841561418684,0.005135027115277158,0.7772457272120912,,,,,,,,,,,0.0002532941419504317,0.00152982343766902,0.011991675541225084,0.012807211292211282,,
2020-10-04 14:40:00,0.0009701753757889335,,0.0006770790467615838,0.0008879184869611059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008921127592130308,0.004555349623527027,0.004726829923823723,0.6120958617019744,,,,,,,,0.000018202022399449516,,,0.0002491050473911369,0.001452123922056351,0.009828677328384303,0.01090069369486241,,
2020-10-04 15:00:00,0.0009618657093216481,,0.0006558308490991393,0.0009094671509670291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008815304264722214,0.004421188323048225,0.00466140185981689,0.5870229529255169,,,,,,,,0.000016062857756817363,,,0.000251898391488588,0.0014630046307089013,0.010470968941565725,0.01059186686060169,,
2020-10-04 15:20:00,0.0009768372848914222,,0.0006750616767122459,0.0010494592005905285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00788017546597775,0.004393523007842035,0.005282890115645514,0.7758909923635703,,,,,,,,0.000008171831412152529,,,0.0002659033944452058,0.0014955440384737183,0.01210534851481463,0.012826657950986883,,
2020-10-04 15:40:00,0.0009926306832571713,,0.0006612456815832291,0.000890267504172965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005132610743260761,0.004687206162055209,0.004689403831000632,0.6290272931767407,,,,,,,,,,,0.00024925832445392817,0.0015380214022026602,0.010588093309643658,0.010571448822307622,,
2020-10-04 16:00:00,0.000957617508476532,,0.0006385961983722963,0.0009255717954101963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005915520416610618,0.004620530631599896,0.004927261123894859,0.6777142904634688,,,,,,,,,,,0.00025245787647619976,0.0015996776465090554,0.011511079572824686,0.012050574878156403,,
2020-10-04 16:20:00,0.0009776100951203051,,0.0005747036945393781,0.0010411976784654186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005555996021649701,0.004690652088086048,0.005517438193435099,0.7724128098912897,,,,,,,,,,,0.00023754258805936768,0.0016161774637862346,0.011810265761143447,0.011605411187694328,,
2020-10-04 16:40:00,0.0009859770808574111,,0.0005796603005822853,0.0009437108475078098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005292389591306826,0.00464851441042325,0.004685468423703281,0.6483720990699411,,,,,,,,,,,0.0002498391818515413,0.0015396089558764009,0.010136063266518662,0.010501339219612098,,
2020-10-04 17:00:00,0.0010198234651044523,,0.0005918883549083916,0.0008947553045965874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005540346093438961,0.0044866832154906045,0.004662585511027431,0.6586185003362198,,,,,,,,,,,0.00025824332281055933,0.0014683262004506251,0.011002101716129982,0.011360056451465698,,
2020-10-04 17:20:00,0.0010107312840171051,,0.0006613516797620116,0.0009200063640757989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005577794733692828,0.004738607368357705,0.0055519727544351945,0.7485031445094843,,,,,,,,,,,0.00026696842984624835,0.001689265952374367,0.011841046226343625,0.012417020425724993,,
2020-10-04 17:40:00,0.0010083266830294025,,0.0005615674397885079,0.0009570420077588043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005512658935120172,0.0046246318733232416,0.004865282845190713,0.6111559727333362,,,,,,,,,,,0.000250338749846794,0.001507603908987907,0.010633096794054322,0.010408272354555267,,
2020-10-04 18:00:00,0.0010482595892060986,,0.0005729844271533282,0.0008549050493415048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005703372624386288,0.0046892468376098315,0.005049610137941285,0.63832153178365,,,,,,,,,,,0.00026491640186624115,0.0016288994024806036,0.01132053608958631,0.011955539360070067,,
2020-10-04 18:20:00,0.0010003909454917783,,0.0006207841444648347,0.0008651771013554198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005204510924675491,0.004509760340332342,0.005360953729357286,0.7484832927589475,,,,,,,,,,,0.0002522001805466712,0.0015027955599789576,0.012014214497751325,0.012683691947223453,,
2020-10-04 18:40:00,0.0009973018808950248,,0.0005559354159127921,0.0008085072032922781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005279012435400082,0.00459016697938633,0.00455018215847544,0.6385879350628587,,,,,,,,,,,0.00025827479949440337,0.001514691861206157,0.01074124686672978,0.010497644344070346,,
2020-10-04 19:00:00,0.0009819353899255447,,0.0006345233976391235,0.0008543088362706976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127225918120739,0.004714988095077765,0.004748424618067834,0.6307925948850418,,,,,,,,,,,0.0002555414546689791,0.001592110688776187,0.011040459904658215,0.011790619183472028,,
2020-10-04 19:20:00,0.0010325797853876473,,0.0005768484074407581,0.0009194801909001808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00555565360557333,0.004607410598697013,0.005606559293070656,0.7797954099239045,,,,,,,,,,,0.0002669079406447347,0.0015206558782102518,0.012445214236486181,0.01278483745872432,,
2020-10-04 19:40:00,0.0009746545915292165,,0.0005728212576368013,0.0008684350572574411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005249916059454795,0.004507835085376274,0.004717724820549435,0.5682314453276442,,,,,,,,,,,0.00025145605799695473,0.0014104283131648413,0.010797274020107743,0.01046519588298272,,
2020-10-04 20:00:00,0.0009554819023779823,,0.0006180667575621838,0.000988439304128775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005448153758266424,0.004660061063304253,0.005200135231839043,0.6771849171533649,,,,,,,,,,,0.0002605624741406785,0.0015899786707709923,0.011032689130956841,0.012004857519894333,,
2020-10-04 20:20:00,0.0010245346085084716,,0.0005750573344585565,0.0008548631617785453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005555447867003644,0.0045838869526317085,0.0055226302778907665,0.7828105501544438,,,,,,,,,,,0.00026264307304292654,0.00164785040250051,0.01168618315087466,0.012624005865760957,,
2020-10-04 20:40:00,0.0009382401598075707,,0.0006026064293471901,0.0008992345251364911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049068347616837895,0.004589111495934896,0.004691796739628277,0.6018626769957369,,,,,,,,,,,0.00024935466538954676,0.0014536163667378708,0.009887965145630829,0.010871894683894722,,
2020-10-04 21:00:00,0.0009891333612189646,,0.0006309053921407983,0.0007861464078060439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005506481916761391,0.00453949798295206,0.00466140516265647,0.5897505644382917,,,,,,,,,,,0.0002558490365673922,0.0015205467930374079,0.010681444808669935,0.010603327372179977,,
2020-10-04 21:20:00,0.0010447638351534262,,0.0006334410313797904,0.0009388726447949773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005442486286016226,0.004535470255258616,0.0055641458534753975,0.758714933394646,,,,,,,,,,,0.0002454594141380202,0.0014708731563139246,0.011926498708957498,0.013305305651916852,,
2020-10-04 21:40:00,0.0009350607072665112,,0.0005936287413005902,0.000950998634949955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005182589633438602,0.0045638743181874155,0.00492380897442064,0.6401949690219768,,,,,,,,,,,0.00025472146573195904,0.0015025574778052522,0.010597221917577872,0.01131947683960785,,
2020-10-04 22:00:00,0.0009600570004426021,,0.0005853202254307746,0.0008341947220585305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00518152787963632,0.00459705379119388,0.00484161191628175,0.6512539586929855,,,,,,,,,,,0.0002523922708727841,0.0014782461038687915,0.010856402781916269,0.011234117923086576,,
2020-10-04 22:20:00,0.0010544094983506377,,0.0006004553280424166,0.0009322114748922636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00526383706861166,0.0047129564950198,0.005567175356964434,0.7354944400006339,,,,,,,,,,,0.00025546330279142967,0.0016498971828568406,0.012133924649286254,0.013147117812915464,,
2020-10-04 22:40:00,0.0009637391174472041,,0.0006223040985037682,0.0009582876709868834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00527488783708135,0.004758060496108486,0.004848736116915107,0.5577167285412139,,,,,,,,,,,0.000259796733294397,0.0013813521994285834,0.011022263558941101,0.011483675776865576,,
2020-10-04 23:00:00,0.000997331659848602,,0.0005876474428032905,0.0009059509032848974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005344514022252197,0.004751128472168258,0.004456758508781371,0.5906277896160422,,,,,,,,,,,0.0002621791130189078,0.0015433202770736149,0.011131498600434778,0.011169509000577227,,
2020-10-04 23:20:00,0.001018568190112639,,0.0005633053294495599,0.0010501145133255726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005302706624091652,0.004933704789170329,0.005702358397849758,0.7708614844828762,,,,,,,,,,,0.0002657246481984736,0.0016607798902091206,0.012472081441121337,0.013237384585754535,,
2020-10-04 23:40:00,0.0009518035980813438,,0.0006061043596245531,0.0009046084658087706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005615925991798062,0.004829784738633456,0.0046480575346266135,0.5816042787458928,,,,,,,,,,,0.0002517716385858572,0.0014980895841994267,0.010716285154059467,0.010904159576411124,,
2020-10-05 00:00:00,0.0009983157177787432,,0.0006535699914249962,0.0009527335807797887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005687246081150754,0.004862484472331477,0.004881055937463836,0.6699704447766086,,,,,,,,,,,0.0002594289466133719,0.0015951876992506854,0.011319033021096464,0.011580557249405578,,
2020-10-05 00:20:00,0.0009937937416009779,,0.0006031716246918701,0.0009124988377565606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005399477436906995,0.0047557970162672315,0.005289699368315094,0.7437375351466747,,,,,,,,,,,0.0002557215487677472,0.0015231428081367861,0.012264253063431317,0.012108392249543538,,
2020-10-05 00:40:00,0.0009690245641413665,,0.0006006348584345232,0.0009304621831220875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005803290957341498,0.004764318816115369,0.004650819210838096,0.5911971905501172,,,,,,,,,,,0.00025695027338164874,0.0016373162512787996,0.01066141091693865,0.010857690272170798,,
2020-10-05 01:00:00,0.0009393114280745758,,0.0005784019954299683,0.0008769422751223694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005570351103682408,0.004456873238184481,0.004975758677843956,0.6450921257554696,,,,,,,,,,,0.00024282689253754249,0.0014766606994118946,0.01127286563666479,0.01182078358386864,,
2020-10-05 01:20:00,0.0010526940212525371,,0.0005800947367364817,0.0010386341551803812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005315052023524886,0.004785153759963895,0.005595306750811027,0.7832579352379859,,,,,,,,,,,0.0002523048289141288,0.0015909771987752098,0.01258616000962401,0.012875285732158397,,
2020-10-05 01:40:00,0.0009779068796391768,,0.0005863271411903424,0.0009766871328213656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005484401056881627,0.004633794649910712,0.004761627126808556,0.6000858400329584,,,,,,,,,,,0.00024545161711808964,0.0015890300362043385,0.010182000180480901,0.01093382690526394,,
2020-10-05 02:00:00,0.0009768447243528847,,0.0006110234972952868,0.0008564140412557714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00552239612957404,0.004522919430964287,0.004891080984673713,0.6551175763607157,,,,,,,,,,,0.00026346323682612167,0.0016076130628167311,0.011299374203466907,0.01192662568081073,,
2020-10-05 02:20:00,0.0010172748977614243,,0.0005455093668311586,0.000916883918554942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005029324144437115,0.004665919916936476,0.005274250047263222,0.769210657613939,,,,,,,,,,,0.0002474645650589709,0.0016276191252227715,0.011588809506807003,0.012890102905096509,,
2020-10-05 02:40:00,0.0009993332426514625,,0.0006057402564999962,0.0008849126750258341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005397088271829851,0.004846627700950877,0.004863927948574806,0.6442351768805135,,,,,,,,,,,0.00024036137941734395,0.0015486393148112705,0.01046831601027056,0.010960154670662059,,
2020-10-05 03:00:00,0.0010642947744827376,,0.0006237620427990045,0.001022932593211751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005564791541931437,0.0050434339880135876,0.005120097034559155,0.6370646093297115,,,,,,,,,,,0.00026659112152202963,0.0015694858810714747,0.011534224269498941,0.01202261963634791,,
2020-10-05 03:20:00,0.001047733787468467,,0.0006927542680110756,0.0009632237940777451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053257316112414795,0.004787197592645863,0.005610449976012968,0.7556558870009844,,,,,,,,,,,0.00026484898116288795,0.001595660262400933,0.012090606788149192,0.01338079759871386,,
2020-10-05 03:40:00,0.0009861372982879213,,0.0006325225931153072,0.00105312286203956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056230663823397115,0.00493028106660091,0.004633044139756366,0.6231146686478651,,,,,,,,,,,0.00026610796343782287,0.0014666008468768468,0.010791684648762541,0.011479131707614465,,
2020-10-05 04:00:00,0.0010261939176348205,,0.0005945630566370152,0.0009520794952505886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005497895617935304,0.004603813760254502,0.0047862343870872775,0.6086815702293678,,,,,,,,,,,0.00026108390736632407,0.0014188809703126913,0.011248637796051649,0.01102843226945874,,
2020-10-05 04:20:00,0.0010572542104412665,,0.0006756398593187836,0.000962215282526966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00525027293370747,0.004636878971525073,0.005386538076220167,0.7467759241888738,,,,,,,,,,,0.0002770624565319096,0.001593166506598269,0.012264217987651777,0.01325119400076039,,
2020-10-05 04:40:00,0.0009277930515893835,,0.002742496436795854,0.0008410305934603974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008814444001423984,0.0047507933359820925,0.004741021476830542,0.6089178101721349,,,,,,,,0.012165891156243336,,,0.001815961038364503,0.0015534629799965386,0.010329529504359336,0.011353205851803657,,
2020-10-05 05:00:00,0.000921668387835403,,0.003366145120384241,0.0009283494478800363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085461280592833,0.0049060134086101916,0.004552404644021892,0.6244244301784967,,,,,,,,0.011686879675120339,,,0.002440681959067462,0.001503452391616603,0.01125678796794367,0.011126798954718319,,
2020-10-05 05:20:00,0.0010285625848018751,,0.0032901725813021033,0.0008861670218456108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00857749917056095,0.004702345333588934,0.005728756674872104,0.7537190641997449,,,,,,,,0.007562097000313194,,,0.001813849519631122,0.0015809409389289744,0.011858896940557324,0.012578498190592504,,
2020-10-05 05:40:00,0.0010093719168770472,,0.0008343121796228353,0.0008301303213401976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006648878485503486,0.004783186719981798,0.0048274688379512844,0.6289714166733585,,,,,,,,0.0009484527756066631,,,0.000490720309674293,0.0015051462751291581,0.010960564597468605,0.011444443728702059,,
2020-10-05 06:00:00,0.001027315349259577,,0.0008130828784056847,0.0009084967560758433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006816185471190911,0.004852026178656585,0.005004673270020492,0.6509650852553035,,,,,,,,0.0009344323375495729,,,0.00048269830213997194,0.0014978934943592728,0.011142605758924165,0.011371578057002795,,
2020-10-05 06:20:00,0.00096435318076268,,0.0014443013707624412,0.0009234146243445224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00672569465042947,0.004725722471016789,0.005397647274707545,0.7245725224067455,,,,,,,,0.0009671995851397539,,,0.0004931116191273814,0.001558390365865455,0.012385212808395874,0.012908246616772598,,
2020-10-05 06:40:00,0.0009739356874729531,,0.0007804077139576251,0.0010495106026522719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006721134747431284,0.004689855168885532,0.004683072059098868,0.6157096973777382,,,,,,,,0.0009821478617640092,,,0.0005234464876599336,0.001607812047540895,0.010806521534540856,0.010579359625447694,,
2020-10-05 07:00:00,0.0010089910109994694,,0.0007641941154934901,0.0010404406467300607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006641719564100025,0.004569949339401922,0.004645125350634171,0.573059390653296,,,,,,,,0.0009548484800006357,,,0.00047887157086515817,0.007235996779439691,0.010386326328243593,0.011214263401750437,,
2020-10-05 07:20:00,0.0010141839664896237,,0.0007851780379430363,0.0008379751927534572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006721036947098328,0.004760687908329751,0.005322901489596108,0.777973958680795,,,,,,,,0.0009616835712671675,,,0.0005042879744056084,0.0015888250556172633,0.011480857621363787,0.012879086858805532,,
2020-10-05 07:40:00,0.0009560104811803323,,0.0014448788828572015,0.0010347517177420062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006793754833085132,0.004718900285597336,0.004824556351273163,0.6130975526811991,,,,,,,,0.0038096949959247747,,,0.00100270287082979,0.0016865130612598485,0.010832314649276632,0.011223479371511035,,
2020-10-05 08:00:00,0.0009364779588155055,,0.0009891616695806389,0.0008488436483552064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006864291885796483,0.004697604394226205,0.005335794781760805,0.616928629261424,,,,,,,,0.0011337307781416417,,,0.0005388276297334201,0.0016414488356808017,0.010949653409737203,0.011940749664765783,,
2020-10-05 08:20:00,0.0010524159565125741,,0.00423392210740834,0.0008442342075413845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010643643501796692,0.004738499089858862,0.005626934008882013,0.7386355815863628,,0.0642240707270768,,,,,,0.006546081129042786,,,0.002949791293019901,0.001653784336123335,0.011779150886955046,0.0131278290578579,,
2020-10-05 08:40:00,0.0009789360139400584,,0.003752316043996977,0.000969102869052945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009191074166697993,0.004436921924208155,0.004902008879663898,0.6201869546456202,,0.003788533197098723,,,,,,0.013154116932567995,,,0.0029089358673243734,0.0015147817245599552,0.010495187240299101,0.010654124743405267,,
2020-10-05 09:00:00,0.0009828891032022324,,0.0009551222437547214,0.0009975966716960418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009191613369127147,0.0046702058728062615,0.004974264724467884,0.6426939111690908,,0.0005102080316907089,,,,,,0.001858183869337332,,,0.000638451148865102,0.0015056198303481927,0.011178841988291013,0.011066401200168526,,
2020-10-05 09:20:00,0.0009665783521462477,,0.0009396066609807713,0.0009593776867629751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008742335503237891,0.004751730041276459,0.005513802045116416,0.7646162147377248,,0.000133339995713916,,,,,,0.0018957625660385052,,,0.0005803496979316218,0.0016588837533643877,0.012375253862670715,0.012313870755334418,,
2020-10-05 09:40:00,0.0009258121991674844,,0.0007923393556027583,0.0008830518409240889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007719344999418103,0.004767167743676394,0.004691388099453309,0.6162627006099969,,0.00013935550626235332,,,,,,0.0018164687449548343,,,0.0005531438875790426,0.001404435749283645,0.011106287684422426,0.01121677749842433,,
2020-10-05 10:00:00,0.0009876490477047461,,0.0008822906511852229,0.0008716318375604052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007448096321933693,0.004599896454791164,0.004750126234697521,0.6367539616460216,,0.0001330739382716072,,,,,,0.0018190697089252661,,,0.0005323765817895463,0.0014676804807039836,0.010899306045101344,0.010994318473316876,,
2020-10-05 10:20:00,0.0010065435498759969,,0.001105397816355082,0.0009668606496841946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00742187269733137,0.004439992762599924,0.00555938086784719,0.7717091351077483,,0.00013975350842675502,,,,,,0.0030643627994741446,,,0.0007494621800381289,0.0016645060121068668,0.011760301358797985,0.012344322273872978,,
2020-10-05 10:40:00,0.0010045959484119862,,0.003230760522861008,0.0009063994335124926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008061753696865018,0.0046541501117451384,0.004338674702689424,0.597586184293059,,0.00013920376687613748,,,,,,0.010479485176730795,,,0.002425277604628015,0.001559489856410863,0.01014796821337199,0.010684130642089472,,
2020-10-05 11:00:00,0.0010007011244602877,,0.0008196105778038366,0.0009510253780326237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00698094633988988,0.004851418691782522,0.004596913857842369,0.6043470249895482,,0.00013446822923243582,,,,,,0.0018584229714837864,,,0.0005296739872406253,0.0014483424424007797,0.010490422171138604,0.011573916467686865,,
2020-10-05 11:20:00,0.0010293534527414986,,0.0009774469115996299,0.001018700993430241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008799362890081278,0.0045430266727478925,0.005515098365514512,0.7717334066294838,,,,,,,0.00033834319225204865,0.001853523559239202,,,0.0006278433192826999,0.0015383735398349931,0.01239361340088568,0.012920383631927861,,
2020-10-05 11:40:00,0.0010031184201647091,,0.000934386662907798,0.0009127569920916174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008947882024632526,0.00460604527424136,0.0046091260934160525,0.5922617873763806,,,,,,,0.0003031559179999309,0.0017633740798262605,,,0.0005930365016366622,0.0015901604594654936,0.010592758110565249,0.010655201440755263,,
2020-10-05 12:00:00,0.0009643933909905737,,0.0017316703998791687,0.000963428161264189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009434629794391688,0.004660824878598125,0.005117479151814069,0.6728717290721183,,,,,,,0.0003120310255398073,0.0018283268363321788,,,0.0007120588021092506,0.001651299527394709,0.01129440404631326,0.011749523517649636,,
2020-10-05 12:20:00,0.0009880571202393938,,0.0012808823394238476,0.0009415187623731181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010439417495515592,0.00468537867897692,0.005268433885385277,0.735914328392773,,0.0007615289092697045,,,,,0.0003477779270391854,0.0023846204461144983,,,0.0007856593286251934,0.0015402310287145745,0.011798448649885274,0.012529208168663035,,
2020-10-05 12:40:00,0.000995816864626113,,0.0009321951690950717,0.0008640824235981484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009561595499243476,0.008062394008837254,0.004982931139184006,0.5416267757535836,,0.00017611294712044348,,,,,0.00036280335108734797,0.002427742422247101,,,0.0006262710745735581,0.004728192903054346,0.010659928074747414,0.01048823420554388,,
